timestamp,hand_x,hand_y,hand_z,hand_vx,hand_vy,hand_vz,hand_ax,hand_ay,hand_az,target_x,target_y,target_z,ee_x,ee_y,ee_z,touch_flag,joint_cmd_0,joint_cmd_1,joint_cmd_2,joint_cmd_3,joint_cmd_4,joint_cmd_5,joint_cmd_6
1754967141.006177,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967141.1087391,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967141.2112615,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967141.3133812,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967141.415919,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967141.5188408,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967141.6218345,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967141.7244277,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967141.8269677,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967141.9300923,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967142.0330071,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967142.136027,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967142.2403326,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967142.342925,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967142.4451256,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967142.5479887,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967142.6516614,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967142.7545583,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967142.8572886,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967142.9604664,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967143.0631227,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967143.1656427,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967143.2682445,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967143.370804,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967143.4749155,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967143.5781546,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967143.6809392,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967143.784236,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967143.887587,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967143.9898946,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967144.0932546,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967144.1962996,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967144.3008502,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967144.4027896,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967144.505776,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967144.6094012,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967144.712556,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967144.8157482,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967144.9190977,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967145.0212715,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967145.1240385,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967145.226966,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967145.3300784,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967145.4334571,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967145.5363476,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967145.640039,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967145.745036,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967145.8482163,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967145.95078,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967146.0535116,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967146.156341,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967146.2588081,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967146.3634124,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967146.4658895,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967146.568459,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967146.6710837,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967146.7740695,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967146.8769758,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967146.9799316,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967147.0825524,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967147.184851,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967147.2871513,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967147.390343,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967147.492706,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967147.595011,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967147.69824,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967147.8011708,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967147.9033515,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967148.006561,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967148.1092687,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967148.2120101,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967148.315001,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967148.4191866,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967148.522704,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967148.6258657,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967148.7289085,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967148.831753,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967148.933747,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967149.0368724,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967149.1399488,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967149.2425706,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967149.3452528,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967149.4479132,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967149.5506582,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967149.6538901,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967149.7570648,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967149.8599582,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967149.962705,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967150.0652053,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967150.1686068,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967150.2715707,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967150.3744383,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.009222998283803463,-0.12519505620002747,0.5211694240570068,,,,0,,,,,,,
1754967150.4786415,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.008687813766300678,-0.1238192617893219,0.5226215124130249,,,,1,,,,,,,
1754967150.580616,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.006423600018024445,-0.137033611536026,0.5221179723739624,,,,1,,,,,,,
1754967150.6842456,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0015693302266299725,-0.17314954102039337,0.5194834470748901,,,,1,,,,,,,
1754967150.7891822,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.000959632103331387,-0.17927926778793335,0.5191450715065002,,,,1,,,,,,,
1754967150.8925574,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0009289531735703349,-0.1816015988588333,0.5189652442932129,,,,1,,,,,,,
1754967150.995064,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.004047592170536518,-0.1995343267917633,0.5169731974601746,,,,1,,,,,,,
1754967151.099468,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.005828913766890764,-0.20548288524150848,0.5162534117698669,,,,1,,,,,,,
1754967151.2024822,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0176002886146307,-0.20213384926319122,0.5156378149986267,,,,1,,,,,,,
1754967151.3054388,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03207501769065857,-0.1971682906150818,0.5149619579315186,,,,1,,,,,,,
1754967151.409134,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.051275353878736496,-0.20364335179328918,0.5127802491188049,,,,1,,,,,,,
1754967151.5118577,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.05860426276922226,-0.21010459959506989,0.5115549564361572,,,,1,,,,,,,
1754967151.6156688,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.06115367263555527,-0.2175361067056656,0.5106188654899597,,,,1,,,,,,,
1754967151.719254,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.055844493210315704,-0.22249561548233032,0.5105581879615784,,,,1,,,,,,,
1754967151.82182,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0455988310277462,-0.2241804152727127,0.5112168192863464,,,,1,,,,,,,
1754967151.9247375,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03634972870349884,-0.2232780009508133,0.5120497941970825,,,,1,,,,,,,
1754967152.0281537,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.021870817989110947,-0.21913255751132965,0.5136225819587708,,,,1,,,,,,,
1754967152.1328688,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.015610543079674244,-0.21436414122581482,0.5145952701568604,,,,1,,,,,,,
1754967152.2349224,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.003971939906477928,-0.1959393173456192,0.5173441171646118,,,,1,,,,,,,
1754967152.337423,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016341765876859426,-0.18566714227199554,0.5188056230545044,,,,1,,,,,,,
1754967152.4399898,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.008657500147819519,-0.17133215069770813,0.5207808017730713,,,,1,,,,,,,
1754967152.544096,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.010709399357438087,-0.16781048476696014,0.5212923288345337,,,,1,,,,,,,
1754967152.646664,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013287355192005634,-0.16596758365631104,0.5216810703277588,,,,1,,,,,,,
1754967152.7487018,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.014790705405175686,-0.16510634124279022,0.5218867063522339,,,,1,,,,,,,
1754967152.8516147,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.014887138269841671,-0.16547498106956482,0.5218582153320312,,,,1,,,,,,,
1754967152.9541233,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.014012333005666733,-0.16781750321388245,0.5215573906898499,,,,1,,,,,,,
1754967153.0567977,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013937984593212605,-0.16798771917819977,0.5215346813201904,,,,1,,,,,,,
1754967153.1597314,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013822607696056366,-0.1682642549276352,0.5214231014251709,,,,1,,,,,,,
1754967153.2628362,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967153.3658483,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967153.4686453,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967153.5720332,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967153.6742082,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967153.7771773,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967153.88033,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967153.9832609,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967154.0864775,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967154.1894763,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967154.2925835,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967154.3955536,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967154.4986863,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967154.6030746,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967154.7054963,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967154.8080418,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967154.9107943,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967155.014459,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967155.1172712,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967155.2204888,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967155.3236208,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967155.4261627,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967155.5286658,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967155.6309028,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967155.733685,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967155.8386323,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967155.941672,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967156.0447984,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967156.1471758,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967156.2508745,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967156.3544767,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967156.457356,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967156.55983,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967156.6642065,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967156.7664773,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967156.8692176,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967156.9712644,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967157.0735445,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967157.1764524,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967157.2795384,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967157.3830454,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967157.4866009,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967157.5886226,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967157.6916218,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967157.7946796,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
1754967157.8974605,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.013115393929183483,-0.16998174786567688,0.520631730556488,,,,0,,,,,,,
